Sample,ecc,N,gammaG,Esoil,Econc,Dbot,H1,H2,H3,Mr_t,Mt_t,Mr_c,Mt_c
3117,0,5000,0.9,75,37000,20,1.6,1.5,0.8,0.1055218024,0.0848418025,0.1055218024,0.0848418025
3118,10,5000,0.9,75,37000,20,1.6,1.5,0.8,-1.6202533103,-0.5351047597,3.3023723887,2.1161262848
3119,18,5000,0.9,75,37000,20,1.6,1.5,0.8,-3.1826932646,-1.5727632522,5.2832336191,3.0188963385
3120,26,5000,0.9,75,37000,20,1.6,1.5,0.8,-4.079221781,-2.6110969503,7.889730036,3.9052652004
3121,0,5000,1.1,25,30000,20,1.6,1.5,0.8,0.1355559999,0.1068501281,0.1355559999,0.1068501281
3122,10,5000,1.1,25,30000,20,1.6,1.5,0.8,-1.4340752559,-0.5672172669,2.9967281019,1.925365453
3123,18,5000,1.1,25,30000,20,1.6,1.5,0.8,-3.1455655726,-1.5784694635,5.1255974945,2.9046647311
3124,26,5000,1.1,25,30000,20,1.6,1.5,0.8,-4.3428299723,-2.5855973734,7.5956287553,3.8773662433
3125,0,5000,1.1,25,37000,20,1.6,1.5,0.8,0.1358272857,0.1071263972,0.1358272857,0.1071263972
3126,10,5000,1.1,25,37000,20,1.6,1.5,0.8,-1.4411817495,-0.559234453,3.0158037082,1.9362250346
3127,18,5000,1.1,25,37000,20,1.6,1.5,0.8,-3.1619924993,-1.5713829456,5.1016516813,2.9262475032
3128,26,5000,1.1,25,37000,20,1.6,1.5,0.8,-4.3392209019,-2.5858908751,7.5921096306,3.8870018104
3129,0,5000,1.1,75,30000,20,1.6,1.5,0.8,0.0719665571,0.0554228083,0.0719665571,0.0554228083
3130,10,5000,1.1,75,30000,20,1.6,1.5,0.8,-1.5859825609,-0.5875408186,2.6830369885,1.8455992034
3131,18,5000,1.1,75,30000,20,1.6,1.5,0.8,-3.2547005979,-1.5773004183,4.7155739863,2.8264019505
3132,26,5000,1.1,75,30000,20,1.6,1.5,0.8,-4.1547063621,-2.6013675736,7.4444612163,3.7717019556
3133,0,5000,1.1,75,37000,20,1.6,1.5,0.8,0.0720721522,0.0555104529,0.0720721522,0.0555104529
3134,10,5000,1.1,75,37000,20,1.6,1.5,0.8,-1.5779194922,-0.5881205783,2.6871796957,1.846218383
3135,18,5000,1.1,75,37000,20,1.6,1.5,0.8,-3.2503830618,-1.5778830085,4.7213544183,2.8290627409
3136,26,5000,1.1,75,37000,20,1.6,1.5,0.8,-4.1522536055,-2.6000172209,7.4534973505,3.7763155955
3137,0,2000,0.9,25,30000,20,1.6,1.5,1.2,0.1486526145,0.116577854,0.1486526145,0.116577854
3138,10,2000,0.9,25,30000,20,1.6,1.5,1.2,-0.8011753033,-0.2001092404,1.0561496997,0.8317416035
3139,18,2000,0.9,25,30000,20,1.6,1.5,1.2,-1.5128854746,-0.6002982641,1.8128151646,1.2335899412
3140,26,2000,0.9,25,30000,20,1.6,1.5,1.2,-2.2002921614,-1.0016702004,2.6194831534,1.6442239094
3141,0,2000,0.9,25,37000,20,1.6,1.5,1.2,0.1489479343,0.1167787625,0.1489479343,0.1167787625
3142,10,2000,0.9,25,37000,20,1.6,1.5,1.2,-0.7889417889,-0.2010956607,1.0771802294,0.8315233904
3143,18,2000,0.9,25,37000,20,1.6,1.5,1.2,-1.5051676929,-0.601166356,1.8280379204,1.2332835723
3144,26,2000,0.9,25,37000,20,1.6,1.5,1.2,-2.194258194,-1.0020988205,2.6329725481,1.6446159762
3145,0,2000,0.9,75,30000,20,1.6,1.5,1.2,0.1436251696,0.1126866934,0.1436251696,0.1126866934
3146,10,2000,0.9,75,30000,20,1.6,1.5,1.2,-1.2670322216,-0.1508883762,0.4408298554,0.8934047705
3147,18,2000,0.9,75,30000,20,1.6,1.5,1.2,-1.8921809014,-0.5586337828,1.320874611,1.2759933619
3148,26,2000,0.9,75,30000,20,1.6,1.5,1.2,-2.5130650815,-1.0140942388,2.0770488689,1.660574362
3149,0,2000,0.9,75,37000,20,1.6,1.5,1.2,0.1437794757,0.1128135406,0.1437794757,0.1128135406
3150,10,2000,0.9,75,37000,20,1.6,1.5,1.2,-1.2708164983,-0.1497700267,0.4371323904,0.8958576971
3151,18,2000,0.9,75,37000,20,1.6,1.5,1.2,-1.8956271654,-0.5556556684,1.3186585372,1.2793008749
3152,26,2000,0.9,75,37000,20,1.6,1.5,1.2,-2.5146123943,-1.0135151816,2.0758657074,1.6636094985
3153,0,2000,1.1,25,30000,20,1.6,1.5,1.2,0.1231616958,0.0933145343,0.1231616958,0.0933145343
3154,10,2000,1.1,25,30000,20,1.6,1.5,1.2,-0.8136505997,-0.2216882319,0.8565541903,0.8422549552
3155,18,2000,1.1,25,30000,20,1.6,1.5,1.2,-1.545500241,-0.6244450943,1.7216491149,1.233350761
3156,26,2000,1.1,25,30000,20,1.6,1.5,1.2,-2.2865734973,-1.0255380519,2.4996865603,1.6397837548
3157,0,2000,1.1,25,37000,20,1.6,1.5,1.2,0.1347936214,0.1022320609,0.1347936214,0.1022320609
3158,10,2000,1.1,25,37000,20,1.6,1.5,1.2,-0.7891742969,-0.2227986029,0.901955846,0.8766974749
3159,18,2000,1.1,25,37000,20,1.6,1.5,1.2,-1.4884331856,-0.620930102,1.7811150686,1.2577916739
3160,26,2000,1.1,25,37000,20,1.6,1.5,1.2,-2.2316284132,-1.0294682029,2.5578053724,1.6565827502
3161,0,2000,1.1,75,30000,20,1.6,1.5,1.2,0.0851450939,0.0636337746,0.0851450939,0.0636337746
3162,10,2000,1.1,75,30000,20,1.6,1.5,1.2,-1.0633995056,-0.1986893193,0.8392818992,0.8267108688
3163,18,2000,1.1,75,30000,20,1.6,1.5,1.2,-1.7639139712,-0.596892643,1.5882781794,1.2231117792
3164,26,2000,1.1,75,30000,20,1.6,1.5,1.2,-2.4159051548,-1.0348792374,2.3659680877,1.6096161406
3165,0,2000,1.1,75,37000,20,1.6,1.5,1.2,0.0852785023,0.0637422444,0.0852785023,0.0637422444
3166,10,2000,1.1,75,37000,20,1.6,1.5,1.2,-1.0542251824,-0.1991743732,0.8584205722,0.8253772334
3167,18,2000,1.1,75,37000,20,1.6,1.5,1.2,-1.7583341926,-0.5973271584,1.6043286294,1.2221614953
3168,26,2000,1.1,75,37000,20,1.6,1.5,1.2,-2.411563896,-1.0317776022,2.3822452001,1.6104218254
3169,0,5000,0.9,25,30000,20,1.6,1.5,1.2,0.1486526145,0.116577854,0.1486526145,0.116577854
3170,10,5000,0.9,25,30000,20,1.6,1.5,1.2,-1.5716433043,-0.6847438552,2.847112003,1.8269927331
3171,18,5000,0.9,25,30000,20,1.6,1.5,1.2,-3.1961524208,-1.6949726079,4.9816435165,2.8747464979
3172,26,5000,0.9,25,30000,20,1.6,1.5,1.2,-4.2937482201,-2.6980963482,7.5083071419,3.9050483074
3173,0,5000,0.9,25,37000,20,1.6,1.5,1.2,0.1489479343,0.1167787625,0.1489479343,0.1167787625
3174,10,5000,0.9,25,37000,20,1.6,1.5,1.2,-1.570304869,-0.683712456,2.846632689,1.8289770556
3175,18,5000,0.9,25,37000,20,1.6,1.5,1.2,-3.1947989608,-1.694637004,4.9850759336,2.8772674533
3176,26,5000,0.9,25,37000,20,1.6,1.5,1.2,-4.2926234274,-2.6999242014,7.5140345965,3.9063253704
3177,0,5000,0.9,75,30000,20,1.6,1.5,1.2,0.1436251696,0.1126866934,0.1436251696,0.1126866934
3178,10,5000,0.9,75,30000,20,1.6,1.5,1.2,-1.4407840155,-0.7050448958,2.8368684076,1.7774999837
3179,18,5000,0.9,75,30000,20,1.6,1.5,1.2,-3.1416755353,-1.7110412249,4.8175696111,2.7853314806
3180,26,5000,0.9,75,30000,20,1.6,1.5,1.2,-4.1032594255,-2.7182649994,7.4683273973,3.7942521652
3181,0,5000,0.9,75,37000,20,1.6,1.5,1.2,0.1437794757,0.1128135406,0.1437794757,0.1128135406
3182,10,5000,0.9,75,37000,20,1.6,1.5,1.2,-1.4391797622,-0.7043404554,2.8413070473,1.779314957
3183,18,5000,0.9,75,37000,20,1.6,1.5,1.2,-3.1391065807,-1.7109047517,4.8273161341,2.7880762368
3184,26,5000,0.9,75,37000,20,1.6,1.5,1.2,-4.0983082999,-2.7170740854,7.4811072435,3.798468993
3185,0,5000,1.1,25,30000,20,1.6,1.5,1.2,0.1231616958,0.0933145343,0.1231616958,0.0933145343
3186,10,5000,1.1,25,30000,20,1.6,1.5,1.2,-1.3961141424,-0.6117618061,3.0415325007,1.9018432009
3187,18,5000,1.1,25,30000,20,1.6,1.5,1.2,-3.1702567871,-1.6386943391,5.018399476,2.9285324174
3188,26,5000,1.1,25,30000,20,1.6,1.5,1.2,-4.3625335578,-2.6592848594,7.4323031066,3.9422133322
3189,0,5000,1.1,25,37000,20,1.6,1.5,1.2,0.1347936214,0.1022320609,0.1347936214,0.1022320609
3190,10,5000,1.1,25,37000,20,1.6,1.5,1.2,-1.3745026009,-0.6141745833,3.0043597777,1.902028606
3191,18,5000,1.1,25,37000,20,1.6,1.5,1.2,-3.1437496866,-1.6420148101,5.0264623226,2.9284911711
3192,26,5000,1.1,25,37000,20,1.6,1.5,1.2,-4.3677425368,-2.6440646672,7.4253310407,3.9623148101
3193,0,5000,1.1,75,30000,20,1.6,1.5,1.2,0.0851450939,0.0636337746,0.0851450939,0.0636337746
3194,10,5000,1.1,75,30000,20,1.6,1.5,1.2,-1.5052757729,-0.6508264654,2.6636382967,1.8353363113
3195,18,5000,1.1,75,30000,20,1.6,1.5,1.2,-3.2524382112,-1.6552201794,4.6174395249,2.8464723815
3196,26,5000,1.1,75,30000,20,1.6,1.5,1.2,-4.2354876155,-2.661202137,7.1828626956,3.8493297465
3197,0,5000,1.1,75,37000,20,1.6,1.5,1.2,0.0852785023,0.0637422444,0.0852785023,0.0637422444
3198,10,5000,1.1,75,37000,20,1.6,1.5,1.2,-1.4877893453,-0.6478408884,2.6726278871,1.8383986744
3199,18,5000,1.1,75,37000,20,1.6,1.5,1.2,-3.2426965643,-1.6528150752,4.6250488376,2.8509792223
3200,26,5000,1.1,75,37000,20,1.6,1.5,1.2,-4.2413307997,-2.6704520035,7.203327579,3.8484400104
3201,0,2000,0.9,25,30000,20,1.6,1.5,1.6,0.164039303,0.1277806593,0.164039303,0.1277806593
3202,10,2000,0.9,25,30000,20,1.6,1.5,1.6,-0.8175664576,-0.2158776238,1.0287170137,0.8519353714
3203,18,2000,0.9,25,30000,20,1.6,1.5,1.6,-1.511259958,-0.6249241923,1.7985734888,1.263715751
3204,26,2000,0.9,25,30000,20,1.6,1.5,1.6,-2.2066783953,-1.0342739087,2.5980308415,1.6834874424
3205,0,2000,0.9,25,37000,20,1.6,1.5,1.6,0.1641347752,0.1278233738,0.1641347752,0.1278233738
3206,10,2000,0.9,25,37000,20,1.6,1.5,1.6,-0.8030756109,-0.2166687394,1.0575243377,0.8483493469
3207,18,2000,0.9,25,37000,20,1.6,1.5,1.6,-1.5032445053,-0.6257980457,1.8187222528,1.260175511
3208,26,2000,0.9,25,37000,20,1.6,1.5,1.6,-2.2012454475,-1.0347085375,2.6140584401,1.6810502308
3209,0,2000,0.9,75,30000,20,1.6,1.5,1.6,0.1392282016,0.1082916496,0.1392282016,0.1082916496
3210,10,2000,0.9,75,30000,20,1.6,1.5,1.6,-1.0949568434,-0.208520956,0.7367296323,0.8569595659
3211,18,2000,0.9,75,30000,20,1.6,1.5,1.6,-1.7847970392,-0.6152012202,1.4926826936,1.2636898193
3212,26,2000,0.9,75,30000,20,1.6,1.5,1.6,-2.4223324642,-1.0628615075,2.2811033828,1.6612186345
3213,0,2000,0.9,75,37000,20,1.6,1.5,1.6,0.1394274181,0.1084527171,0.1394274181,0.1084527171
3214,10,2000,0.9,75,37000,20,1.6,1.5,1.6,-1.1026913626,-0.2071375271,0.7235391944,0.8602042342
3215,18,2000,0.9,75,37000,20,1.6,1.5,1.6,-1.7922595572,-0.61379336,1.4806769427,1.2671801595
3216,26,2000,0.9,75,37000,20,1.6,1.5,1.6,-2.4278869997,-1.0605821228,2.2724424256,1.6654476121
3217,0,2000,1.1,25,30000,20,1.6,1.5,1.6,0.1334589819,0.1001300249,0.1334589819,0.1001300249
3218,10,2000,1.1,25,30000,20,1.6,1.5,1.6,-0.8271789428,-0.2387839171,0.9350984046,0.8678222994
3219,18,2000,1.1,25,30000,20,1.6,1.5,1.6,-1.5333332001,-0.644352431,1.7167719989,1.2792138455
3220,26,2000,1.1,25,30000,20,1.6,1.5,1.6,-2.2515505023,-1.0689476151,2.5060260462,1.685705716
3221,0,2000,1.1,25,37000,20,1.6,1.5,1.6,0.1435765904,0.1080630023,0.1435765904,0.1080630023
3222,10,2000,1.1,25,37000,20,1.6,1.5,1.6,-0.787269518,-0.2403662877,0.9206519685,0.8780579081
3223,18,2000,1.1,25,37000,20,1.6,1.5,1.6,-1.4861172431,-0.6463693245,1.7759016268,1.2739841979
3224,26,2000,1.1,25,37000,20,1.6,1.5,1.6,-2.2366105663,-1.0677653363,2.5417169025,1.6819738478
3225,0,2000,1.1,75,30000,20,1.6,1.5,1.6,0.0977201492,0.0722889073,0.0977201492,0.0722889073
3226,10,2000,1.1,75,30000,20,1.6,1.5,1.6,-1.0894273624,-0.2127704864,0.8478222169,0.8278882587
3227,18,2000,1.1,75,30000,20,1.6,1.5,1.6,-1.7747118045,-0.6205025257,1.6016504625,1.2346921309
3228,26,2000,1.1,75,30000,20,1.6,1.5,1.6,-2.4307212087,-1.116567339,2.3256398241,1.6254890073
3229,0,2000,1.1,75,37000,20,1.6,1.5,1.6,0.0981889213,0.0727332958,0.0981889213,0.0727332958
3230,10,2000,1.1,75,37000,20,1.6,1.5,1.6,-0.9335292259,-0.2210882838,1.1557782877,0.7875522158
3231,18,2000,1.1,75,37000,20,1.6,1.5,1.6,-1.9928955246,-0.6115335567,1.2156531049,1.2548027147
3232,26,2000,1.1,75,37000,20,1.6,1.5,1.6,-2.6362018928,-1.0491667375,1.968879032,1.6584812642
3233,0,5000,0.9,25,30000,20,1.6,1.5,1.6,0.164039303,0.1277806593,0.164039303,0.1277806593
3234,10,5000,0.9,25,30000,20,1.6,1.5,1.6,-1.745999407,-0.7413587997,2.8138163166,1.8540069271
3235,18,5000,0.9,25,30000,20,1.6,1.5,1.6,-3.2740560447,-1.7710763219,4.9573794409,2.9329366896
3236,26,5000,0.9,25,30000,20,1.6,1.5,1.6,-4.3384331429,-2.7607650854,7.3881404016,4.0004490545
3237,0,5000,0.9,25,37000,20,1.6,1.5,1.6,0.1641347752,0.1278233738,0.1641347752,0.1278233738
3238,10,5000,0.9,25,37000,20,1.6,1.5,1.6,-1.7458252176,-0.7329734518,2.8725080911,1.9074768426
3239,18,5000,0.9,25,37000,20,1.6,1.5,1.6,-3.2781778695,-1.7741974483,4.9859928047,2.958863353
3240,26,5000,0.9,25,37000,20,1.6,1.5,1.6,-4.3383903306,-2.7615192701,7.4152631763,4.0224908158
3241,0,5000,0.9,75,30000,20,1.6,1.5,1.6,0.1392282016,0.1082916496,0.1392282016,0.1082916496
3242,10,5000,0.9,75,30000,20,1.6,1.5,1.6,-1.8566642103,-0.761946647,2.59542817,1.7955879155
3243,18,5000,0.9,75,30000,20,1.6,1.5,1.6,-3.3297232136,-1.7893461821,4.6060035824,2.8258407927
3244,26,5000,0.9,75,30000,20,1.6,1.5,1.6,-4.1605661226,-2.7854013309,7.2419551509,3.8822647871
3245,0,5000,0.9,75,37000,20,1.6,1.5,1.6,0.1394274181,0.1084527171,0.1394274181,0.1084527171
3246,10,5000,0.9,75,37000,20,1.6,1.5,1.6,-1.8568214783,-0.7615916129,2.5982089051,1.797270413
3247,18,5000,0.9,75,37000,20,1.6,1.5,1.6,-3.3345906447,-1.7944677623,4.6135697116,2.8272930805
3248,26,5000,0.9,75,37000,20,1.6,1.5,1.6,-4.1683513198,-2.7985877756,7.249093633,3.8727881802
3249,0,5000,1.1,25,30000,20,1.6,1.5,1.6,0.1334589819,0.1001300249,0.1334589819,0.1001300249
3250,10,5000,1.1,25,30000,20,1.6,1.5,1.6,-1.7760025736,-0.7064461278,2.8518824271,1.8950166827
3251,18,5000,1.1,25,30000,20,1.6,1.5,1.6,-3.2710535944,-1.7371540491,4.9717524855,2.968903009
3252,26,5000,1.1,25,30000,20,1.6,1.5,1.6,-4.4482774144,-2.7282814508,7.3036993159,4.0401284375
3253,0,5000,1.1,25,37000,20,1.6,1.5,1.6,0.1435765904,0.1080630023,0.1435765904,0.1080630023
3254,10,5000,1.1,25,37000,20,1.6,1.5,1.6,-1.7584495295,-0.7093059223,2.8431505159,1.8965570694
3255,18,5000,1.1,25,37000,20,1.6,1.5,1.6,-3.3055947259,-1.722099671,4.9442806423,2.9797369838
3256,26,5000,1.1,25,37000,20,1.6,1.5,1.6,-4.4472492424,-2.7362377289,7.3028163589,4.0361485506
3257,0,5000,1.1,75,30000,20,1.6,1.5,1.6,0.0977201492,0.0722889073,0.0977201492,0.0722889073
3258,10,5000,1.1,75,30000,20,1.6,1.5,1.6,-1.9032741424,-0.6942798439,2.4641183315,1.9638653965
3259,18,5000,1.1,75,30000,20,1.6,1.5,1.6,-3.4732657417,-1.741486104,4.50637693,2.9685709687
3260,26,5000,1.1,75,30000,20,1.6,1.5,1.6,-4.3461725806,-2.7171216602,6.9346977623,4.0033778064
3261,0,5000,1.1,75,37000,20,1.6,1.5,1.6,0.0981889213,0.0727332958,0.0981889213,0.0727332958
3262,10,5000,1.1,75,37000,20,1.6,1.5,1.6,-1.9458018447,-0.6865557303,2.4108189708,1.9938582633
3263,18,5000,1.1,75,37000,20,1.6,1.5,1.6,-3.4861101083,-1.739474688,4.4844798557,2.9924437992
3264,26,5000,1.1,75,37000,20,1.6,1.5,1.6,-4.3522958366,-2.7120155026,6.9310570679,4.0256077484
3265,0,2000,0.9,25,30000,20,1.6,2,0.8,0.170740919,0.1401573315,0.170740919,0.1401573315
3266,10,2000,0.9,25,30000,20,1.6,2,0.8,-0.9799304287,-0.0953153019,1.0522461989,0.9426364976
3267,18,2000,0.9,25,30000,20,1.6,2,0.8,-1.6932060545,-0.5048186597,1.8823194669,1.3406998197
3268,26,2000,0.9,25,30000,20,1.6,2,0.8,-2.3576146927,-0.9747784492,2.7394101259,1.7250228107
3269,0,2000,0.9,25,37000,20,1.6,2,0.8,0.170946641,0.1403271324,0.170946641,0.1403271324
3270,10,2000,0.9,25,37000,20,1.6,2,0.8,-0.9824704024,-0.0947188748,1.0521683488,0.939518894
3271,18,2000,0.9,25,37000,20,1.6,2,0.8,-1.6951262912,-0.5041843072,1.8829410326,1.3383337145
3272,26,2000,0.9,25,37000,20,1.6,2,0.8,-2.3580857421,-0.9750088692,2.7411416075,1.7230949072
3273,0,2000,0.9,75,30000,20,1.6,2,0.8,0.147328151,0.1206204495,0.147328151,0.1206204495
3274,10,2000,0.9,75,30000,20,1.6,2,0.8,-1.2954885135,-0.0721073224,0.4657422653,1.01245345
3275,18,2000,0.9,75,30000,20,1.6,2,0.8,-1.9658324125,-0.4874458999,1.3989590144,1.3836897667
3276,26,2000,0.9,75,30000,20,1.6,2,0.8,-2.6144395007,-0.9441159885,2.2701775371,1.7568335021
3277,0,2000,0.9,75,37000,20,1.6,2,0.8,0.1476309433,0.1208694488,0.1476309433,0.1208694488
3278,10,2000,0.9,75,37000,20,1.6,2,0.8,-1.2560072221,-0.0787750113,0.5228388528,1.0094205466
3279,18,2000,0.9,75,37000,20,1.6,2,0.8,-1.9623838098,-0.4870271205,1.3816480508,1.3950915563
3280,26,2000,0.9,75,37000,20,1.6,2,0.8,-2.6122284234,-0.9430404303,2.2551909216,1.7680262919
3281,0,2000,1.1,25,30000,20,1.6,2,0.8,0.1001355983,0.0779751867,0.1001355983,0.0779751867
3282,10,2000,1.1,25,30000,20,1.6,2,0.8,-0.9178993355,-0.1481654788,1.205811806,0.8532742348
3283,18,2000,1.1,25,30000,20,1.6,2,0.8,-1.6486139225,-0.555277068,2.0133144433,1.2550538556
3284,26,2000,1.1,25,30000,20,1.6,2,0.8,-2.3423515375,-1.027252656,2.8239725976,1.6471850368
3285,0,2000,1.1,25,37000,20,1.6,2,0.8,0.1002329689,0.0780589061,0.1002329689,0.0780589061
3286,10,2000,1.1,25,37000,20,1.6,2,0.8,-0.9188199579,-0.1479502914,1.2050187138,0.8533133475
3287,18,2000,1.1,25,37000,20,1.6,2,0.8,-1.6493205763,-0.5551217114,2.0130192361,1.2552265982
3288,26,2000,1.1,25,37000,20,1.6,2,0.8,-2.342878515,-1.0273214993,2.8241815242,1.6476183118
3289,0,2000,1.1,75,30000,20,1.6,2,0.8,0.0933580054,0.0722729119,0.0933580054,0.0722729119
3290,10,2000,1.1,75,30000,20,1.6,2,0.8,-1.0619278194,-0.1382712889,1.0020922225,0.8890385302
3291,18,2000,1.1,75,30000,20,1.6,2,0.8,-1.814453876,-0.5393634753,1.7782553311,1.2873954644
3292,26,2000,1.1,75,30000,20,1.6,2,0.8,-2.5209090874,-0.9834398783,2.5794540407,1.6744350034
3293,0,2000,1.1,75,37000,20,1.6,2,0.8,0.093482679,0.0723802346,0.093482679,0.0723802346
3294,10,2000,1.1,75,37000,20,1.6,2,0.8,-1.1899056464,-0.1116686278,0.7513140081,0.9450735797
3295,18,2000,1.1,75,37000,20,1.6,2,0.8,-1.9190769661,-0.5165602099,1.5635952899,1.3381789885
3296,26,2000,1.1,75,37000,20,1.6,2,0.8,-2.594139908,-0.9973198064,2.3828487984,1.7121971387
3297,0,5000,0.9,25,30000,20,1.6,2,0.8,0.170740919,0.1401573315,0.170740919,0.1401573315
3298,10,5000,0.9,25,30000,20,1.6,2,0.8,-1.8036212497,-0.6372971153,3.030648932,1.917286177
3299,18,5000,0.9,25,30000,20,1.6,2,0.8,-3.4827841895,-1.6899045888,5.3457712071,3.0484860743
3300,26,5000,0.9,25,30000,20,1.6,2,0.8,-4.600796085,-2.6929384806,7.9349920603,4.0281677288
3301,0,5000,0.9,25,37000,20,1.6,2,0.8,0.170946641,0.1403271324,0.170946641,0.1403271324
3302,10,5000,0.9,25,37000,20,1.6,2,0.8,-1.8027744872,-0.6370803052,3.0327812305,1.9182595744
3303,18,5000,0.9,25,37000,20,1.6,2,0.8,-3.4881982243,-1.680393328,5.3498758316,3.0581471443
3304,26,5000,0.9,25,37000,20,1.6,2,0.8,-4.600938242,-2.7079944565,7.9418723138,4.0215606667
3305,0,5000,0.9,75,30000,20,1.6,2,0.8,0.147328151,0.1206204495,0.147328151,0.1206204495
3306,10,5000,0.9,75,30000,20,1.6,2,0.8,-1.7081751351,-0.6450256539,2.8971848188,1.8621055084
3307,18,5000,0.9,75,30000,20,1.6,2,0.8,-3.4688299486,-1.6646857706,4.9731430429,2.8684943105
3308,26,5000,0.9,75,30000,20,1.6,2,0.8,-4.4123319026,-2.7611591604,7.7483382153,3.8041832583
3309,0,5000,0.9,75,37000,20,1.6,2,0.8,0.1476309433,0.1208694488,0.1476309433,0.1208694488
3310,10,5000,0.9,75,37000,20,1.6,2,0.8,-1.7068812925,-0.644851277,2.8991472253,1.8631477442
3311,18,5000,0.9,75,37000,20,1.6,2,0.8,-3.4680733413,-1.6645227713,4.9766822518,2.8706213215
3312,26,5000,0.9,75,37000,20,1.6,2,0.8,-4.4091314372,-2.7602775971,7.7567107349,3.8076370163
3313,0,5000,1.1,25,30000,20,1.6,2,0.8,0.1001355983,0.0779751867,0.1001355983,0.0779751867
3314,10,5000,1.1,25,30000,20,1.6,2,0.8,-1.8822483416,-0.5409540407,2.8562121633,1.9973692699
3315,18,5000,1.1,25,30000,20,1.6,2,0.8,-3.4572599077,-1.6069146281,5.3215644124,2.9998625524
3316,26,5000,1.1,25,30000,20,1.6,2,0.8,-4.6732130595,-2.6591045128,7.8181277764,4.0044891147
3317,0,5000,1.1,25,37000,20,1.6,2,0.8,0.1002329689,0.0780589061,0.1002329689,0.0780589061
3318,10,5000,1.1,25,37000,20,1.6,2,0.8,-1.8814952829,-0.5403335153,2.8601203976,1.998689081
3319,18,5000,1.1,25,37000,20,1.6,2,0.8,-3.4561465547,-1.6065979472,5.3263048713,3.0022411368
3320,26,5000,1.1,25,37000,20,1.6,2,0.8,-4.6724943759,-2.6601911367,7.8234381308,4.0064503207
3321,0,5000,1.1,75,30000,20,1.6,2,0.8,0.0933580054,0.0722729119,0.0933580054,0.0722729119
3322,10,5000,1.1,75,30000,20,1.6,2,0.8,-1.6432513715,-0.5589687739,2.844184756,2.0778886071
3323,18,5000,1.1,75,30000,20,1.6,2,0.8,-3.4667104366,-1.5867097032,4.9003319929,3.0688135864
3324,26,5000,1.1,75,30000,20,1.6,2,0.8,-4.5469546442,-2.6710851542,7.5113164018,3.987158549
3325,0,5000,1.1,75,37000,20,1.6,2,0.8,0.093482679,0.0723802346,0.093482679,0.0723802346
3326,10,5000,1.1,75,37000,20,1.6,2,0.8,-1.6857716031,-0.548470592,2.7543969716,2.1013433028
3327,18,5000,1.1,75,37000,20,1.6,2,0.8,-3.5845046578,-1.5667729201,4.7969551187,3.0939236103
3328,26,5000,1.1,75,37000,20,1.6,2,0.8,-4.5525894293,-2.6701328671,7.5134598047,3.992017135
3329,0,2000,0.9,25,30000,20,1.6,2,1.2,0.1947113539,0.1569828733,0.1947113539,0.1569828733
3330,10,2000,0.9,25,30000,20,1.6,2,1.2,-0.9520029943,-0.1196706556,1.065861842,0.9654774822
3331,18,2000,0.9,25,30000,20,1.6,2,1.2,-1.6572070372,-0.5409010285,1.8804169706,1.3769244423
3332,26,2000,0.9,25,30000,20,1.6,2,1.2,-2.3164907716,-1.0372649003,2.6962196907,1.7744161742
3333,0,2000,0.9,25,37000,20,1.6,2,1.2,0.1948559459,0.1572272652,0.1948559459,0.1572272652
3334,10,2000,0.9,25,37000,20,1.6,2,1.2,-0.8931317484,-0.1293535923,1.1730919993,0.9389807676
3335,18,2000,0.9,25,37000,20,1.6,2,1.2,-1.6297452438,-0.5474113036,1.9495065334,1.3533437667
3336,26,2000,0.9,25,37000,20,1.6,2,1.2,-2.2986493919,-1.0447762985,2.7585704055,1.7546462036
3337,0,2000,0.9,75,30000,20,1.6,2,1.2,0.2106870738,0.1703584523,0.2106870738,0.1703584523
3338,10,2000,0.9,75,30000,20,1.6,2,1.2,-1.1422640031,-0.1011664536,0.7522114236,0.9975442751
3339,18,2000,0.9,75,30000,20,1.6,2,1.2,-1.8681638172,-0.5184425325,1.5402284062,1.4062152469
3340,26,2000,0.9,75,30000,20,1.6,2,1.2,-2.5316044105,-1.0221100457,2.3467372852,1.7914695979
3341,0,2000,0.9,75,37000,20,1.6,2,1.2,0.2110023162,0.1706404114,0.2110023162,0.1706404114
3342,10,2000,0.9,75,37000,20,1.6,2,1.2,-1.1348945623,-0.1020820769,0.7669497698,0.9954548276
3343,18,2000,0.9,75,37000,20,1.6,2,1.2,-1.8627019321,-0.5190065789,1.5528795009,1.4047405138
3344,26,2000,0.9,75,37000,20,1.6,2,1.2,-2.5278031242,-1.0221825273,2.3577998406,1.7909116389
3345,0,2000,1.1,25,30000,20,1.6,2,1.2,0.1174443692,0.089512593,0.1174443692,0.089512593
3346,10,2000,1.1,25,30000,20,1.6,2,1.2,-0.9437145897,-0.1765660378,1.1604502091,0.8630666402
3347,18,2000,1.1,25,30000,20,1.6,2,1.2,-1.6695663256,-0.595985068,1.9537868101,1.2793438589
3348,26,2000,1.1,25,30000,20,1.6,2,1.2,-2.3551279237,-1.0563900254,2.7643499534,1.6937424811
3349,0,2000,1.1,25,37000,20,1.6,2,1.2,0.1175648889,0.0896147343,0.1175648889,0.0896147343
3350,10,2000,1.1,25,37000,20,1.6,2,1.2,-0.9368469243,-0.1767735664,1.1715948246,0.8631115853
